country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source
Germany,DE,2020-W24,national,DE,Germany,2348,327980,83237124,394.0309134,0.7158973108,TESSy COVID-19
Germany,DE,2020-W25,national,DE,Germany,4192,384834,83237124,462.3345708,1.089300841,TESSy COVID-19
Germany,DE,2020-W26,national,DE,Germany,3167,472823,83237124,568.0434129,0.6698066718,TESSy COVID-19
Germany,DE,2020-W27,national,DE,Germany,2691,512969,83237124,616.2742961,0.5245931041,TESSy COVID-19
Germany,DE,2020-W28,national,DE,Germany,2429,513572,83237124,616.9987324,0.4729619216,TESSy COVID-19
Germany,DE,2020-W29,national,DE,Germany,3044,544219,83237124,653.8176403,0.5593336506,TESSy COVID-19
Germany,DE,2020-W30,national,DE,Germany,3936,556634,83237124,668.7328601,0.7071073632,TESSy COVID-19
Germany,DE,2020-W31,national,DE,Germany,4843,589201,83237124,707.8584311,0.8219605873,TESSy COVID-19
Germany,DE,2020-W32,national,DE,Germany,6067,719476,83237124,864.3691245,0.8432525894,TESSy COVID-19
Germany,DE,2020-W33,national,DE,Germany,7971,871191,83237124,1046.637556,0.9149543556,TESSy COVID-19
Germany,DE,2020-W34,national,DE,Germany,9580,1034449,83237124,1242.773597,0.9260968883,TESSy COVID-19
Germany,DE,2020-W35,national,DE,Germany,8844,1133623,83237124,1361.919953,0.7801535431,TESSy COVID-19
Germany,DE,2020-W36,national,DE,Germany,8609,1052942,83237124,1264.990847,0.8176138857,TESSy COVID-19
Germany,DE,2020-W37,national,DE,Germany,9785,1148465,83237124,1379.750939,0.8520068091,TESSy COVID-19
Germany,DE,2020-W38,national,DE,Germany,12285,1147879,83237124,1379.046926,1.070234755,TESSy COVID-19
Germany,DE,2020-W39,national,DE,Germany,13064,1220279,83237124,1466.027346,1.070574844,TESSy COVID-19
Germany,DE,2020-W40,national,DE,Germany,15946,1129127,83237124,1356.518517,1.412241493,TESSy COVID-19
Germany,DE,2020-W41,national,DE,Germany,26145,1218988,83237124,1464.476356,2.144811926,TESSy COVID-19
Germany,DE,2020-W42,national,DE,Germany,42031,1284349,83237124,1543.000212,3.272552865,TESSy COVID-19
Germany,DE,2020-W43,national,DE,Germany,74792,1445463,83237124,1736.56048,5.174259044,TESSy COVID-19
Germany,DE,2020-W44,national,DE,Germany,111009,1663992,83237124,1999.098383,6.671246016,TESSy COVID-19
Germany,DE,2020-W45,national,DE,Germany,125692,1634729,83237124,1963.942195,7.68885852,TESSy COVID-19
Germany,DE,2020-W46,national,DE,Germany,127862,1467454,83237124,1762.980182,8.71318624,TESSy COVID-19
Germany,DE,2020-W47,national,DE,Germany,128400,1400145,83237124,1682.116023,9.170478772,TESSy COVID-19
Germany,DE,2020-W48,national,DE,Germany,123122,1381117,83237124,1659.256031,8.914668345,TESSy COVID-19
Germany,DE,2020-W49,national,DE,Germany,128258,1395790,83237124,1676.883983,9.188918104,TESSy COVID-19
Germany,DE,2020-W50,national,DE,Germany,156213,1516038,83237124,1821.348369,10.30402932,TESSy COVID-19
Germany,DE,2020-W51,national,DE,Germany,174589,1676387,83237124,2013.989575,10.41459997,TESSy COVID-19
Germany,DE,2020-W52,national,DE,Germany,138828,1090372,83237124,1309.958763,12.73216847,TESSy COVID-19
Germany,DE,2020-W53,national,DE,Germany,122953,845729,83237124,1016.047839,14.53810854,TESSy COVID-19
Germany,DE,2021-W01,national,DE,Germany,145505,1234110,83237124,1482.64373,11.79027801,TESSy COVID-19
Germany,DE,2021-W02,national,DE,Germany,118929,1190777,83237124,1430.584026,9.987512355,TESSy COVID-19
Germany,DE,2021-W03,national,DE,Germany,95553,1117130,83237124,1342.105477,8.553436037,TESSy COVID-19
Germany,DE,2021-W04,national,DE,Germany,78172,1155450,83237124,1388.142627,6.765502618,TESSy COVID-19
Germany,DE,2021-W05,national,DE,Germany,64596,1104870,83237124,1327.376472,5.846479676,TESSy COVID-19
Germany,DE,2021-W06,national,DE,Germany,50827,1063470,83237124,1277.63905,4.779354378,TESSy COVID-19
Germany,DE,2021-W07,national,DE,Germany,52329,1108250,83237124,1331.43716,4.721768554,TESSy COVID-19
Germany,DE,2021-W08,national,DE,Germany,56356,1175587,83237124,1412.334958,4.793860429,TESSy COVID-19
Germany,DE,2021-W09,national,DE,Germany,58425,1157635,83237124,1390.767658,5.046927572,TESSy COVID-19
Germany,DE,2021-W10,national,DE,Germany,71391,1284448,83237124,1543.11915,5.558107452,TESSy COVID-19
Germany,DE,2021-W11,national,DE,Germany,92610,1374661,83237124,1651.499876,6.736933688,TESSy COVID-19
Germany,DE,2021-W12,national,DE,Germany,116309,1422960,83237124,1709.525668,8.173736437,TESSy COVID-19
Germany,DE,2021-W13,national,DE,Germany,110007,1186007,83237124,1424.85341,9.275408998,TESSy COVID-19
Germany,DE,2021-W14,national,DE,Germany,118188,1177749,83237124,1414.932356,10.03507539,TESSy COVID-19
Germany,DE,2021-W15,national,DE,Germany,142021,1321244,83237124,1587.325386,10.74903651,TESSy COVID-19
Germany,DE,2021-W16,national,DE,Germany,144678,1436474,83237124,1725.761212,10.07174512,TESSy COVID-19
Germany,DE,2021-W17,national,DE,Germany,124684,1370030,83237124,1645.936253,9.10082261,TESSy COVID-19
Germany,DE,2021-W18,national,DE,Germany,100847,1264101,83237124,1518.674528,7.977764435,TESSy COVID-19
Germany,DE,2021-W19,national,DE,Germany,70746,1107022,83237124,1329.961857,6.390658903,TESSy COVID-19
Germany,DE,2021-W20,national,DE,Germany,52670,1226169,83237124,1473.103516,4.295492709,TESSy COVID-19
Germany,DE,2021-W21,national,DE,Germany,29867,955957,83237124,1148.474327,3.124303708,TESSy COVID-19
Germany,DE,2021-W22,national,DE,Germany,20680,888506,83237124,1067.439572,2.327502572,TESSy COVID-19
Germany,DE,2021-W23,national,DE,Germany,14062,840267,83237124,1009.485864,1.67351568,TESSy COVID-19
Germany,DE,2021-W24,national,DE,Germany,7285,735246,83237124,883.3149978,0.9908248396,TESSy COVID-19
Germany,DE,2021-W25,national,DE,Germany,4859,718914,83237124,863.693945,0.6758805643,TESSy COVID-19
Germany,DE,2021-W26,national,DE,Germany,4388,731164,83237124,878.410936,0.6001389565,TESSy COVID-19
Germany,DE,2021-W27,national,DE,Germany,5597,616567,83237124,740.7355881,0.9077683366,TESSy COVID-19
Germany,DE,2021-W28,national,DE,Germany,9113,612370,83237124,735.6933668,1.488152587,TESSy COVID-19
Germany,DE,2021-W29,national,DE,Germany,12646,598947,83237124,719.5671489,2.111372125,TESSy COVID-19
Germany,DE,2021-W30,national,DE,Germany,15522,587834,83237124,706.216135,2.640541377,TESSy COVID-19
Germany,DE,2021-W31,national,DE,Germany,20423,594459,83237124,714.175324,3.435560737,TESSy COVID-19
Germany,DE,2021-W32,national,DE,Germany,32077,572722,83237124,688.0607744,5.600797595,TESSy COVID-19
Germany,DE,2021-W33,national,DE,Germany,49652,695805,83237124,835.9310925,7.13590733,TESSy COVID-19
Germany,DE,2021-W34,national,DE,Germany,66371,866361,83237124,1040.834856,7.660894246,TESSy COVID-19
Germany,DE,2021-W35,national,DE,Germany,74737,951403,83237124,1143.003211,7.85545137,TESSy COVID-19
Germany,DE,2021-W36,national,DE,Germany,71656,1016044,83237124,1220.662069,7.052450484,TESSy COVID-19
Germany,DE,2021-W37,national,DE,Germany,61471,987125,83237124,1185.919158,6.227276181,TESSy COVID-19
Germany,DE,2021-W38,national,DE,Germany,53623,968235,83237124,1163.224957,5.538221609,TESSy COVID-19
Germany,DE,2021-W39,national,DE,Germany,56481,970280,83237124,1165.681794,5.821103187,TESSy COVID-19
Germany,DE,2021-W40,national,DE,Germany,58025,964097,83237124,1158.253618,6.018585267,TESSy COVID-19
Germany,DE,2021-W41,national,DE,Germany,65359,864132,83237124,1038.156965,7.563543533,TESSy COVID-19
Germany,DE,2021-W42,national,DE,Germany,97723,913283,83237124,1097.206338,10.70018822,TESSy COVID-19
Germany,DE,2021-W43,national,DE,Germany,137011,1169746,83237124,1405.317656,11.71288468,TESSy COVID-19
Germany,DE,2021-W44,national,DE,Germany,177868,1197687,83237124,1438.885611,14.85095856,TESSy COVID-19
Germany,DE,2021-W45,national,DE,Germany,271174,1638310,83237124,1968.244362,16.55205669,TESSy COVID-19
Germany,DE,2021-W46,national,DE,Germany,351654,1871731,83237124,2248.67332,18.78763562,TESSy COVID-19
Germany,DE,2021-W47,national,DE,Germany,403348,1952979,83237124,2346.283613,20.65296145,TESSy COVID-19
Germany,DE,2021-W48,national,DE,Germany,388054,1950817,83237124,2343.686214,19.89187094,TESSy COVID-19
Germany,DE,2021-W49,national,DE,Germany,338008,1742512,83237124,2093.431292,19.39774303,TESSy COVID-19
Germany,DE,2021-W50,national,DE,Germany,273503,1557054,83237124,1870.624458,17.5654152,TESSy COVID-19
Germany,DE,2021-W51,national,DE,Germany,193832,1245166,83237124,1495.926265,15.56675977,TESSy COVID-19
Germany,DE,2021-W52,national,DE,Germany,208696,960454,83237124,1153.876965,21.72889071,TESSy COVID-19
Germany,DE,2022-W01,national,DE,Germany,337882,1500387,83237124,1802.54546,22.5196566,TESSy COVID-19
Germany,DE,2022-W02,national,DE,Germany,486124,2053526,83237124,2467.079473,23.6726489,TESSy COVID-19
Germany,DE,2022-W03,national,DE,Germany,796815,2525594,83237124,3034.215839,31.54960774,TESSy COVID-19
Germany,DE,2022-W04,national,DE,Germany,1114352,2564613,83237124,3081.092759,43.45107819,TESSy COVID-19
Germany,DE,2022-W05,national,DE,Germany,1292740,2619646,83237124,3147.20869,49.34788899,TESSy COVID-19
Germany,DE,2022-W06,national,DE,Germany,1309845,2490577,83237124,2992.146869,52.59202988,TESSy COVID-19
Germany,DE,2022-W07,national,DE,Germany,1193271,2176776,83237124,2615.150423,54.81827253,TESSy COVID-19
Germany,DE,2022-W08,national,DE,Germany,1093093,1994206,83237124,2395.813195,54.81344455,TESSy COVID-19
Germany,DE,2022-W09,national,DE,Germany,1134009,1873425,83237124,2250.70847,60.53132631,TESSy COVID-19
Germany,DE,2022-W10,national,DE,Germany,1413846,2298097,83237124,2760.903897,61.52246837,TESSy COVID-19
Germany,DE,2022-W11,national,DE,Germany,1582504,2487082,83237124,2987.948022,63.62894348,TESSy COVID-19
Germany,DE,2022-W12,national,DE,Germany,1588891,2331937,83237124,2801.558833,68.13610316,TESSy COVID-19
Germany,DE,2022-W13,national,DE,Germany,1295125,1969781,83237124,2366.469317,65.74969502,TESSy COVID-19
Germany,DE,2022-W14,national,DE,Germany,984600,1558465,83237124,1872.319615,63.1775497,TESSy COVID-19
Germany,DE,2022-W15,national,DE,Germany,778948,1142469,83237124,1372.547422,68.18110601,TESSy COVID-19
Germany,DE,2022-W16,national,DE,Germany,731499,1071343,83237124,1287.09757,68.27869319,TESSy COVID-19
Germany,DE,2022-W17,national,DE,Germany,596917,1093377,83237124,1313.568931,54.59388665,TESSy COVID-19
Germany,DE,2022-W18,national,DE,Germany,471440,896054,83237124,1076.507641,52.61290056,TESSy COVID-19
Germany,DE,2022-W19,national,DE,Germany,408745,804830,83237124,966.9123119,50.7865015,TESSy COVID-19
Germany,DE,2022-W20,national,DE,Germany,292505,680440,83237124,817.471781,42.98762565,TESSy COVID-19
Germany,DE,2022-W21,national,DE,Germany,187159,506133,83237124,608.0616144,36.97822509,TESSy COVID-19
Germany,DE,2022-W22,national,DE,Germany,245141,603287,83237124,724.7811686,40.6342255,TESSy COVID-19
Germany,DE,2022-W23,national,DE,Germany,331434,628225,83237124,754.741358,52.75721278,TESSy COVID-19
Germany,DE,2022-W24,national,DE,Germany,413791,709817,83237124,852.7649273,58.29544798,TESSy COVID-19
Germany,DE,2022-W25,national,DE,Germany,574225,889100,83237124,1068.153196,64.58497357,TESSy COVID-19
Germany,DE,2022-W26,national,DE,Germany,622776,899961,83237124,1081.20146,69.20033201,TESSy COVID-19
Germany,DE,2022-W27,national,DE,Germany,629349,926260,83237124,1112.796737,67.94517738,TESSy COVID-19
Germany,DE,2022-W28,national,DE,Germany,675130,970214,83237124,1165.602502,69.58567904,TESSy COVID-19
Germany,DE,2022-W29,national,DE,Germany,627179,893061,83237124,1072.91189,70.22801354,TESSy COVID-19
Germany,DE,2022-W30,national,DE,Germany,495729,743105,83237124,892.7566983,66.71049179,TESSy COVID-19
Germany,DE,2022-W31,national,DE,Germany,362936,620825,83237124,745.851094,58.46027463,TESSy COVID-19
Germany,DE,2022-W32,national,DE,Germany,298292,576680,83237124,692.8158642,51.72574045,TESSy COVID-19
Germany,DE,2022-W33,national,DE,Germany,263329,540396,83237124,649.2247378,48.72889511,TESSy COVID-19
Germany,DE,2022-W34,national,DE,Germany,227979,512637,83237124,615.8754356,44.47181924,TESSy COVID-19
Germany,DE,2022-W35,national,DE,Germany,201757,501327,83237124,602.2877484,40.24459086,TESSy COVID-19
Germany,DE,2022-W36,national,DE,Germany,204084,508313,83237124,610.6806381,40.1492781,TESSy COVID-19
Germany,DE,2022-W37,national,DE,Germany,228913,531681,83237124,638.7546499,43.05457596,TESSy COVID-19
Germany,DE,2022-W38,national,DE,Germany,286535,620302,83237124,745.2227686,46.19282221,TESSy COVID-19
Germany,DE,2022-W39,national,DE,Germany,458852,771107,83237124,926.3979375,59.50561984,TESSy COVID-19
Germany,DE,2022-W40,national,DE,Germany,594073,867913,83237124,1042.699409,68.44845048,TESSy COVID-19
Germany,DE,2022-W41,national,DE,Germany,644986,906382,83237124,1088.915566,71.16050407,TESSy COVID-19
Germany,DE,2022-W42,national,DE,Germany,544616,811081,83237124,974.4221821,67.14693107,TESSy COVID-19
Germany,DE,2022-W43,national,DE,Germany,373903,649400,83237124,780.180728,57.57668617,TESSy COVID-19
Germany,DE,2022-W44,national,DE,Germany,243578,512326,83237124,615.5018042,47.54355625,TESSy COVID-19
Germany,DE,2022-W45,national,DE,Germany,202015,517072,83237124,621.203587,39.06902714,TESSy COVID-19
Germany,DE,2022-W46,national,DE,Germany,169667,494504,83237124,594.0906848,34.31054147,TESSy COVID-19
Germany,DE,2022-W47,national,DE,Germany,170589,492954,83237124,592.228535,34.60546014,TESSy COVID-19
Germany,DE,2022-W48,national,DE,Germany,184825,505273,83237124,607.0284216,36.57923538,TESSy COVID-19
Germany,DE,2022-W49,national,DE,Germany,199505,513378,83237124,616.7656634,38.86122896,TESSy COVID-19
Germany,DE,2022-W50,national,DE,Germany,222953,474608,83237124,570.1878888,46.97624145,TESSy COVID-19
Germany,DE,2022-W51,national,DE,Germany,230746,418231,83237124,502.457293,55.17190261,TESSy COVID-19
Germany,DE,2022-W52,national,DE,Germany,151567,309850,83237124,372.2497668,48.9162498,TESSy COVID-19
Germany,DE,2023-W01,national,DE,Germany,130316,355995,83237124,427.6877707,36.60613211,TESSy COVID-19
Germany,DE,2023-W02,national,DE,Germany,89089,326858,83237124,392.6829572,27.25617852,TESSy COVID-19
Germany,DE,2023-W03,national,DE,Germany,62867,292132,83237124,350.9635917,21.52006627,TESSy COVID-19
Germany,DE,2023-W04,national,DE,Germany,73298,309248,83237124,371.5265318,23.70201262,TESSy COVID-19
Germany,DE,2023-W05,national,DE,Germany,84243,NA,83237124,NA,NA,NA
Germany,DE,2023-W06,national,DE,Germany,86595,NA,83237124,NA,NA,NA
Germany,DE,2023-W07,national,DE,Germany,97850,NA,83237124,NA,NA,NA
Germany,DE,2023-W08,national,DE,Germany,113434,NA,83237124,NA,NA,NA
Germany,DE,2023-W09,national,DE,Germany,86321,NA,83237124,NA,NA,NA
Germany,DE,2023-W10,national,DE,Germany,43758,NA,83237124,NA,NA,NA
